2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.545003890991210938e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.695884659999999933e-01
2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.928746223449707031e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.340135560000000059e-01
2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,0.000000000000000000e+00,3.009993076324462891e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.885701599999999867e-01
2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.821642637252807617e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.989768329999999918e-01
2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.184333801269531250e+00,7.198777400000000437e-02
2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.035536050796508789e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.241834200000000055e-02
2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.144697070121765137e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.812776799999999522e-02
2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,4.476154804229736328e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.998276700000000516e-02
2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.771860599517822266e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.988525859999999978e-01
2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.053876549999999968e-01
2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.795720577239990234e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.604733943939208984e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.680633880000000135e-01
2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.324707794189453125e+01,1.575653609999999871e-01
2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.710298061370849609e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.962522745132446289e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.209223809999999955e-01
